gene_id	length	counts	TPM
ERR1913059_32025	1203	88	12.270027
ERR1913059_32026	807	26	5.404161
ERR1913059_32027	864	48	9.318713
ERR1913059_32028	660	38	9.657576
ERR1913059_32029	492	9	3.068357
ERR1913059_32030	588	30	8.558002
ERR1913059_32031	1053	37	5.893887
ERR1913059_32032	885	60	11.371989
ERR1913059_32033	951	41	7.231557
ERR1913059_32034	1110	55	8.311285
ERR1913059_32035	426	21	8.268718
ERR1913059_32036	759	34	7.513903
ERR1913059_32037	2115	110	8.723902
ERR1913059_32038	1851	97	8.790099
ERR1913059_32039	1203	37	5.158988
ERR1913059_32040	501	17	5.691669
ERR1913059_32041	198	30	25.414673
ERR1913059_32042	1395	337	40.521373
ERR1913059_32043	2232	147	11.047184
ERR1913059_32044	1377	57	6.943355
ERR1913059_32045	783	53	11.353835
ERR1913059_32046	945	42	7.454971
ERR1913059_32047	1107	56	8.485333
ERR1913059_32048	561	21	6.278919
ERR1913059_32049	1536	68	7.425850
ERR1913059_32050	522	49	15.745412
ERR1913059_32051	1374	153	18.678120
ERR1913059_32052	399	29	12.191400
ERR1913059_32053	210	7	5.591228
ERR1913059_32054	1269	77	10.177886
ERR1913059_32055	315	15	7.987469
ERR1913059_32056	198	16	13.554492
ERR1913059_32057	195	8	6.881511
ERR1913059_32058	153	8	8.770554
ERR1913059_32059	201	12	10.014140
ERR1913059_32060	249	20	13.472839
ERR1913059_32061	147	2	2.282134
ERR1913059_32062	132	11	13.978070
ERR1913059_32063	234	11	7.885065
ERR1913059_32064	1668	58	5.832576
ERR1913059_32065	345	11	5.348131
ERR1913059_32066	1320	69	8.768062
ERR1913059_32067	786	49	10.456877
ERR1913059_32068	1497	85	9.524136
ERR1913059_32069	798	30	6.305896
ERR1913059_32070	933	39	7.011508
ERR1913059_32071	930	55	9.919921
ERR1913059_32072	222	10	7.555714
ERR1913059_32073	1131	40	5.932337
ERR1913059_32074	1137	44	6.491135
ERR1913059_32075	837	98	19.639439
ERR1913059_32076	576	56	16.307749
ERR1913059_32077	516	41	13.327927
ERR1913059_32078	1578	90	9.566740
ERR1913059_32079	2196	112	8.554884
ERR1913059_32080	978	51	8.747013
ERR1913059_32081	318	17	8.967064
ERR1913059_32082	294	11	6.275868
ERR1913059_32083	357	14	6.577915
ERR1913059_32084	1554	78	8.419224
ERR1913059_32085	681	28	6.896669
ERR1913059_32086	1854	102	9.228241
ERR1913059_32087	363	8	3.696680
ERR1913059_32088	672	55	13.728462
ERR1913059_32089	783	57	12.210728
ERR1913059_32090	951	50	8.818972
ERR1913059_32091	708	19	4.501412
ERR1913059_32092	306	24	13.155831
ERR1913059_32093	303	13	7.196630
ERR1913059_32094	339	26	12.864773
ERR1913059_32095	819	73	14.950903
ERR1913059_32096	414	84	34.033562
ERR1913059_32097	741	33	7.470062
ERR1913059_32098	591	24	6.811648
ERR1913059_32099	555	33	9.973542
ERR1913059_32100	399	8	3.363145
ERR1913059_32101	786	40	8.536226
ERR1913059_32102	1209	45	6.243307
ERR1913059_32103	720	26	6.057164
ERR1913059_32104	795	45	9.494538
ERR1913059_32105	411	89	36.322577
ERR1913059_32106	270	38	23.607407
ERR1913059_32107	306	22	12.059512
ERR1913059_32108	1740	189	18.219691
ERR1913059_32109	384	95	41.497396
ERR1913059_32110	1194	78	10.957683
ERR1913059_32111	831	42	8.477674
ERR1913059_32112	837	29	5.811671
ERR1913059_32113	813	30	6.189551
ERR1913059_32114	465	19	6.853763
ERR1913059_32115	2163	77	5.971214
ERR1913059_32116	2181	78	5.998842
ERR1913059_32117	690	15	3.646453
ERR1913059_32118	708	24	5.685995
ERR1913059_32119	837	28	5.611268
ERR1913059_32120	2052	142	11.607520
ERR1913059_32121	219	6	4.595530
ERR1913059_32122	1680	113	11.282299
ERR1913059_32123	171	3	2.942752
ERR1913059_32124	423	20	7.930820
ERR1913059_32125	252	12	7.987469
ERR1913059_32126	999	41	6.884095
ERR1913059_32127	261	9	5.784029
ERR1913059_32128	1098	51	7.791056
ERR1913059_32129	654	26	6.668437
ERR1913059_32130	1254	137	18.325317
ERR1913059_32131	1035	91	14.747877
ERR1913059_32132	1356	65	8.040483
ERR1913059_32133	963	51	8.883260
ERR1913059_32134	1887	134	11.911360
ERR1913059_32135	684	51	12.506694
ERR1913059_32136	585	24	6.881511
ERR1913059_32137	1260	62	8.253718
ERR1913059_32138	1065	49	7.717470
ERR1913059_32139	807	34	7.066980
ERR1913059_32140	996	66	11.115092
ERR1913059_32141	816	39	8.016834
ERR1913059_32142	333	11	5.540857
ERR1913059_32143	771	35	7.614513
ERR1913059_32144	2007	71	5.933889
ERR1913059_32145	198	10	8.471558
ERR1913059_32146	1074	99	15.461776
ERR1913059_32147	336	39	19.469455
ERR1913059_32148	741	54	12.223737
ERR1913059_32149	1272	98	12.923121
ERR1913059_32150	246	24	16.364570
ERR1913059_32151	1116	60	9.018110
ERR1913059_32152	1017	46	7.586917
ERR1913059_32153	786	30	6.402170
ERR1913059_32154	876	39	7.467736
ERR1913059_32155	513	19	6.212476
ERR1913059_32156	600	27	7.548158
ERR1913059_32157	633	12	3.179845
ERR1913059_32158	567	21	6.212476
ERR1913059_32159	468	16	5.734593
ERR1913059_32160	210	15	11.981203
ERR1913059_32161	2127	94	7.412912
ERR1913059_32162	432	39	15.142909
ERR1913059_32163	822	100	20.405942
ERR1913059_32164	666	78	19.644855
ERR1913059_32165	1524	81	8.915147
ERR1913059_32166	1197	53	7.426945
ERR1913059_32167	1344	57	7.113839
ERR1913059_32168	240	7	4.892325
ERR1913059_32169	234	16	11.469186
ERR1913059_32170	1131	38	5.635721
ERR1913059_32171	375	11	4.920281
ERR1913059_32172	366	11	5.041271
ERR1913059_32173	918	30	5.481596
ERR1913059_32174	558	24	7.214488
ERR1913059_32175	240	4	2.795614
ERR1913059_32176	513	9	2.942752
ERR1913059_32177	1287	38	4.952603
ERR1913059_32178	402	12	5.007070
ERR1913059_32179	1173	46	6.577915
ERR1913059_32180	1191	43	6.055990
ERR1913059_32181	855	36	7.062604
ERR1913059_32182	921	39	7.102863
ERR1913059_32183	1332	53	6.674214
ERR1913059_32184	714	16	3.758809
ERR1913059_32185	894	25	4.690628
ERR1913059_32186	1251	51	6.838193
ERR1913059_32187	246	15	10.227856
ERR1913059_32188	942	69	12.286457
ERR1913059_32189	933	69	12.404975
ERR1913059_32190	1296	75	9.706993
ERR1913059_32191	825	51	10.369187
ERR1913059_32192	999	53	8.898952
ERR1913059_32193	1023	37	6.066728
ERR1913059_32194	171	9	8.828255
ERR1913059_32195	1764	86	8.177646
ERR1913059_32196	1053	89	14.177188
ERR1913059_32197	828	68	13.775489
ERR1913059_32198	1026	163	26.648251
ERR1913059_32199	774	124	26.872569
ERR1913059_32200	186	14	12.625354
ERR1913059_32201	432	23	8.930434
ERR1913059_32202	366	21	9.624245
ERR1913059_32203	246	4	2.727428
ERR1913059_32204	729	32	7.362934
ERR1913059_32205	600	18	5.032105
ERR1913059_32206	423	173	68.601593
ERR1913059_32207	183	36	32.997412
ERR1913059_32208	510	403	132.544995
ERR1913059_32209	159	50	52.747435
ERR1913059_32210	852	55	10.828083
ERR1913059_32211	774	104	22.538284
ERR1913059_32212	261	15	9.640048
ERR1913059_32213	1887	144	12.800268
ERR1913059_32214	669	20	5.014554
ERR1913059_32215	1074	32	4.997746
ERR1913059_32216	363	14	6.469190
ERR1913059_32217	864	62	12.036672
ERR1913059_32218	1317	116	14.774088
ERR1913059_32219	2190	117	8.961283
ERR1913059_32220	1905	120	10.566100
ERR1913059_32221	357	9	4.228660
ERR1913059_32222	996	46	7.746882
ERR1913059_32223	984	43	7.329964
ERR1913059_32224	1194	44	6.181257
ERR1913059_32225	816	68	13.978070
ERR1913059_32226	1101	65	9.902720
ERR1913059_32227	501	23	7.700494
ERR1913059_32228	1062	47	7.423382
ERR1913059_32229	498	25	8.420524
ERR1913059_32230	477	12	4.219795
ERR1913059_32231	1416	50	5.922911
ERR1913059_32232	1248	37	4.972967
ERR1913059_32233	1482	109	12.336920
ERR1913059_32234	864	70	13.589790
ERR1913059_32235	990	49	8.302127
ERR1913059_32236	981	58	9.917163
ERR1913059_32237	534	30	9.423418
ERR1913059_32238	666	43	10.829856
ERR1913059_32239	666	24	6.044571
ERR1913059_32240	684	33	8.092567
ERR1913059_32241	771	47	10.225203
ERR1913059_32242	99	3	5.082935
ERR1913059_32243	159	1	1.054949
ERR1913059_32244	1995	82	6.894447
ERR1913059_32245	657	20	5.106144
ERR1913059_32246	207	10	8.103229
ERR1913059_32247	1047	39	6.248077
ERR1913059_32248	438	13	4.978491
ERR1913059_32249	1029	40	6.520383
ERR1913059_32250	438	39	14.935472
ERR1913059_32251	813	41	8.459054
ERR1913059_32252	1080	37	5.746540
ERR1913059_32253	519	30	9.695771
ERR1913059_32254	204	11	9.044634
ERR1913059_32255	1062	37	5.843939
ERR1913059_32256	2181	92	7.075557
ERR1913059_32257	588	14	3.993734
ERR1913059_32258	777	30	6.476326
ERR1913059_32259	738	31	7.045857
ERR1913059_32260	291	11	6.340568
ERR1913059_32261	1461	151	17.336251
ERR1913059_32262	1350	91	11.306706
ERR1913059_32263	837	44	8.817707
ERR1913059_32264	1755	87	8.315160
ERR1913059_32265	471	24	8.547100
ERR1913059_32266	438	41	15.701394
ERR1913059_32267	174	14	13.496068
ERR1913059_32268	303	17	9.410978
ERR1913059_32269	837	67	13.426963
ERR1913059_32270	369	11	5.000285
ERR1913059_32271	489	30	10.290604
ERR1913059_32272	654	29	7.437872
ERR1913059_32273	327	20	10.259134
ERR1913059_32274	396	7	2.965045
ERR1913059_32275	1971	97	8.254933
ERR1913059_32276	450	16	5.963977
ERR1913059_32277	342	7	3.433210
ERR1913059_32278	342	7	3.433210
ERR1913059_32279	867	30	5.804043
ERR1913059_32280	387	95	41.175711
ERR1913059_32281	432	127	49.311525
ERR1913059_32282	483	115	39.937343
ERR1913059_32283	255	60	39.467492
ERR1913059_32284	225	44	32.801871
ERR1913059_32285	540	29	9.008090
ERR1913059_32286	216	8	6.212476
ERR1913059_32287	594	70	19.766968
ERR1913059_32288	501	41	13.726967
ERR1913059_32289	1893	154	13.645786
ERR1913059_32290	564	33	9.814390
ERR1913059_32291	1680	102	10.184023
ERR1913059_32292	306	29	15.896629
ERR1913059_32293	624	34	9.139507
ERR1913059_32294	495	14	4.744072
ERR1913059_32295	258	11	7.151571
ERR1913059_32296	288	8	4.659357
ERR1913059_32297	159	10	10.549487
ERR1913059_32298	213	20	15.749938
ERR1913059_32299	162	12	12.424951
ERR1913059_32300	786	63	13.444556
ERR1913059_32301	1176	57	8.130102
ERR1913059_32302	816	55	11.305792
ERR1913059_32303	120	8	11.182456
ERR1913059_32304	744	30	6.763582
ERR1913059_32305	1977	95	8.060192
ERR1913059_32306	201	6	5.007070
ERR1913059_32307	348	16	7.712039
ERR1913059_32308	192	6	5.241776
ERR1913059_32309	1107	40	6.060952
ERR1913059_32310	378	20	8.874965
ERR1913059_32311	492	21	7.159499
ERR1913059_32312	1341	67	8.380588
ERR1913059_32313	1758	148	14.121190
ERR1913059_32314	516	33	10.727356
ERR1913059_32315	450	30	11.182456
ERR1913059_32316	525	56	17.891930
ERR1913059_32317	186	5	4.509055
ERR1913059_32318	1335	145	18.218608
ERR1913059_32319	708	46	10.898156
ERR1913059_32320	546	43	13.210044
ERR1913059_32321	2007	107	8.942622
ERR1913059_32322	951	41	7.231557
ERR1913059_32323	603	31	8.623287
ERR1913059_32324	588	32	9.128536
ERR1913059_32325	1062	39	6.159828
ERR1913059_32326	1110	40	6.044571
ERR1913059_32327	2256	228	16.952128
ERR1913059_32328	735	46	10.497816
ERR1913059_32329	573	27	7.903830
ERR1913059_32330	489	36	12.348725
ERR1913059_32331	1305	51	6.555233
ERR1913059_32332	1008	39	6.489818
ERR1913059_32333	1860	91	8.206480
ERR1913059_32334	1590	57	6.013208
ERR1913059_32335	636	31	8.175852
ERR1913059_32336	2067	76	6.167392
ERR1913059_32337	186	4	3.607244
ERR1913059_32338	291	55	31.702840
ERR1913059_32339	210	40	31.949875
ERR1913059_32340	1437	152	17.742519
ERR1913059_32341	864	54	10.483553
ERR1913059_32342	390	9	3.870850
ERR1913059_32343	729	30	6.902751
ERR1913059_32344	654	26	6.668437
ERR1913059_32345	885	111	21.038180
ERR1913059_32346	552	56	17.016781
ERR1913059_32347	507	37	12.241150
ERR1913059_32348	849	77	15.212882
ERR1913059_32349	207	21	17.016781
ERR1913059_32350	474	33	11.677881
ERR1913059_32351	549	35	10.693606
ERR1913059_32352	636	27	7.120904
ERR1913059_32353	477	32	11.252786
ERR1913059_32354	117	5	7.168241
ERR1913059_32355	573	177	51.813998
ERR1913059_32356	591	172	48.816814
ERR1913059_32357	453	122	45.174161
ERR1913059_32358	624	77	20.698296
ERR1913059_32359	723	80	18.560093
ERR1913059_32360	273	18	11.059572
ERR1913059_32361	657	34	8.680445
ERR1913059_32362	687	40	9.766337
ERR1913059_32363	276	4	2.430969
ERR1913059_32364	480	24	8.386842
ERR1913059_32365	888	39	7.366821
ERR1913059_32366	555	34	10.275771
ERR1913059_32367	1842	77	7.011801
ERR1913059_32368	2043	84	6.896669
ERR1913059_32369	534	18	5.654051
ERR1913059_32370	810	18	3.727485
ERR1913059_32371	849	29	5.729527
ERR1913059_32372	498	38	12.799197
ERR1913059_32373	678	36	8.906381
ERR1913059_32374	957	83	14.547709
ERR1913059_32375	207	11	8.913552
ERR1913059_32376	438	38	14.552511
ERR1913059_32377	1119	102	15.289685
ERR1913059_32378	1416	74	8.765908
ERR1913059_32379	810	46	9.525796
ERR1913059_32380	279	13	7.815695
ERR1913059_32381	630	30	7.987469
ERR1913059_32382	360	20	9.318713
ERR1913059_32383	381	21	9.245338
ERR1913059_32384	198	4	3.388623
ERR1913059_32385	1104	39	5.925486
ERR1913059_32386	912	51	9.380021
ERR1913059_32387	1248	63	8.467485
ERR1913059_32388	1794	73	6.825412
ERR1913059_32389	366	11	5.041271
ERR1913059_32390	894	27	5.065878
ERR1913059_32391	342	20	9.809172
ERR1913059_32392	225	17	12.673450
ERR1913059_32393	876	97	18.573600
ERR1913059_32394	879	84	16.029459
ERR1913059_32395	2115	139	11.023840
ERR1913059_32396	237	3	2.123251
ERR1913059_32397	936	38	6.809829
ERR1913059_32398	750	29	6.485825
ERR1913059_32399	1461	65	7.462625
ERR1913059_32400	381	12	5.283050
ERR1913059_32401	1773	58	5.487161
ERR1913059_32402	681	43	10.591313
ERR1913059_32403	1023	45	7.378453
ERR1913059_32404	471	20	7.122584
ERR1913059_32405	102	1	1.644479
ERR1913059_32406	1155	53	7.697015
ERR1913059_32407	744	44	9.919921
ERR1913059_32408	420	26	10.383709
ERR1913059_32409	1239	162	21.931694
ERR1913059_32410	1488	90	10.145374
ERR1913059_32411	321	24	12.541072
ERR1913059_32412	159	10	10.549487
ERR1913059_32413	831	33	6.661030
ERR1913059_32414	1455	100	11.528305
ERR1913059_32415	705	34	8.089436
ERR1913059_32416	1419	72	8.510960
ERR1913059_32417	600	27	7.548158
ERR1913059_32418	915	29	5.316250
ERR1913059_32419	501	22	7.365690
ERR1913059_32420	2313	248	17.984754
ERR1913059_32421	2295	211	15.421557
ERR1913059_32422	255	18	11.840248
ERR1913059_32423	720	69	16.074781
ERR1913059_32424	1164	126	18.157081
ERR1913059_32425	1356	119	14.720269
ERR1913059_32426	1269	83	10.970968
ERR1913059_32427	759	72	15.911795
ERR1913059_32428	840	53	10.583396
ERR1913059_32429	675	24	5.963977
ERR1913059_32430	681	47	11.576552
ERR1913059_32431	660	17	4.320494
ERR1913059_32432	1623	79	8.164640
ERR1913059_32433	2055	276	22.528160
ERR1913059_32434	1428	91	10.689112
ERR1913059_32435	2214	93	7.045857
ERR1913059_32436	156	14	15.053306
ERR1913059_32437	273	43	26.420089
ERR1913059_32438	1737	428	41.330667
ERR1913059_32439	1005	80	13.352186
ERR1913059_32440	849	51	10.076065
ERR1913059_32441	513	16	5.231558
ERR1913059_32442	1206	111	15.438466
ERR1913059_32443	201	10	8.345117
ERR1913059_32444	621	22	5.942368
ERR1913059_32445	1041	50	8.056525
ERR1913059_32446	1146	43	6.293791
ERR1913059_32447	318	11	5.802218
ERR1913059_32448	150	8	8.945965
ERR1913059_32449	168	8	7.987469
ERR1913059_32450	2043	158	12.972306
ERR1913059_32451	186	6	5.410866
ERR1913059_32452	663	49	12.396841
ERR1913059_32453	1548	85	9.210356
ERR1913059_32454	921	36	6.556489
ERR1913059_32455	1374	56	6.836436
ERR1913059_32456	1026	66	10.790089
ERR1913059_32457	627	20	5.350457
ERR1913059_32458	453	28	10.367840
ERR1913059_32459	456	16	5.885503
ERR1913059_32460	828	79	16.003877
ERR1913059_32461	108	5	7.765595
ERR1913059_32462	570	19	5.591228
ERR1913059_32463	1416	78	9.239741
ERR1913059_32464	486	32	11.044401
ERR1913059_32465	798	42	8.828255
ERR1913059_32466	966	56	9.723875
ERR1913059_32467	429	10	3.909950
ERR1913059_32468	621	19	5.132045
ERR1913059_32469	198	8	6.777246
ERR1913059_32470	927	38	6.875944
ERR1913059_32471	975	34	5.849285
ERR1913059_32472	1551	178	19.250263
ERR1913059_32473	645	57	14.823256
ERR1913059_32474	381	18	7.924575
ERR1913059_32475	393	11	4.694924
ERR1913059_32476	387	20	8.668571
ERR1913059_32477	252	4	2.662490
ERR1913059_32478	609	36	9.915478
ERR1913059_32479	624	24	6.451417
ERR1913059_32480	423	28	11.103148
ERR1913059_32481	447	17	6.379254
ERR1913059_32482	417	23	9.251672
ERR1913059_32483	708	40	9.476658
ERR1913059_32484	798	35	7.356879
ERR1913059_32485	1410	60	7.137738
ERR1913059_32486	834	23	4.625836
ERR1913059_32487	534	19	5.968165
ERR1913059_32488	831	37	7.468427
ERR1913059_32489	2271	138	10.192728
ERR1913059_32490	1506	92	10.246872
ERR1913059_32491	420	23	9.185589
ERR1913059_32492	1515	53	5.868022
ERR1913059_32493	693	28	6.777246
ERR1913059_32494	243	11	7.593026
ERR1913059_32495	840	27	5.391541
ERR1913059_32496	651	27	6.956828
ERR1913059_32497	846	55	10.904877
ERR1913059_32498	402	24	10.014140
ERR1913059_32499	1407	67	7.987469
ERR1913059_32500	786	32	6.828981
ERR1913059_32501	1071	38	5.951447
ERR1913059_32502	669	36	9.026198
ERR1913059_32503	294	12	6.846402
ERR1913059_32504	498	13	4.378673
ERR1913059_32505	744	49	11.047184
ERR1913059_32506	1377	92	11.206819
ERR1913059_32507	600	29	8.107281
ERR1913059_32508	216	7	5.435916
ERR1913059_32509	414	23	9.318713
ERR1913059_32510	729	43	9.893943
ERR1913059_32511	1050	45	7.188722
ERR1913059_32512	672	28	6.989035
ERR1913059_32513	1533	115	12.582999
ERR1913059_32514	492	23	7.841356
ERR1913059_32515	1470	71	8.101575
ERR1913059_32516	288	26	15.142909
ERR1913059_32517	525	23	7.348471
ERR1913059_32518	1347	78	9.713047
ERR1913059_32519	951	50	8.818972
ERR1913059_32520	267	34	21.359748
ERR1913059_32521	153	7	7.674235
ERR1913059_32522	1077	117	18.222108
ERR1913059_32523	1512	83	9.207776
ERR1913059_32524	399	8	3.363145
ERR1913059_32525	1464	80	9.165948
ERR1913059_32526	696	25	6.025030
ERR1913059_32527	306	11	6.029756
ERR1913059_32528	771	44	9.572531
ERR1913059_32529	249	7	4.715494
ERR1913059_32530	690	38	9.237681
ERR1913059_32531	1203	181	25.237214
ERR1913059_32532	792	97	20.543527
ERR1913059_32533	336	27	13.478853
ERR1913059_32535	237	25	17.693760
ERR1913059_32536	600	53	14.816754
ERR1913059_32537	258	13	8.451856
ERR1913059_32538	192	4	3.494518
ERR1913059_32539	255	10	6.577915
ERR1913059_32540	366	18	8.249353
ERR1913059_32541	324	10	5.177063
ERR1913059_32542	561	52	15.547800
ERR1913059_32543	861	54	10.520081
ERR1913059_32544	1077	72	11.213605
ERR1913059_32545	1011	46	7.631943
ERR1913059_32546	927	60	10.856754
ERR1913059_32547	1149	45	6.569328
ERR1913059_32548	1101	55	8.379225
ERR1913059_32549	879	40	7.633076
ERR1913059_32550	1059	57	9.028329
ERR1913059_32551	2169	103	7.965373
ERR1913059_32552	1302	57	7.343318
ERR1913059_32553	846	40	7.930820
ERR1913059_32554	264	9	5.718301
ERR1913059_32555	171	14	13.732841
ERR1913059_32556	1467	68	7.775123
ERR1913059_32557	276	15	9.116133
ERR1913059_32558	1263	54	7.171646
ERR1913059_32559	588	19	5.420068
ERR1913059_32560	597	13	3.652561
ERR1913059_32561	582	21	6.052360
ERR1913059_32562	447	38	14.259508
ERR1913059_32563	513	50	16.348620
ERR1913059_32564	759	54	11.933846
ERR1913059_32565	1641	111	11.346002
ERR1913059_32566	309	17	9.228241
ERR1913059_32567	324	15	7.765595
ERR1913059_32568	510	25	8.222394
ERR1913059_32569	1509	83	9.226082
ERR1913059_32570	1161	48	6.934857
ERR1913059_32571	957	48	8.413133
ERR1913059_32572	267	5	3.141139
ERR1913059_32573	1881	81	7.223118
ERR1913059_32574	297	5	2.823853
ERR1913059_32575	1170	55	7.885065
ERR1913059_32576	378	11	4.881231
ERR1913059_32577	939	41	7.323973
ERR1913059_32578	1029	41	6.683392
ERR1913059_32579	375	16	7.156772
ERR1913059_32580	555	16	4.835657
ERR1913059_32581	909	117	21.589891
ERR1913059_32582	414	55	22.283880
ERR1913059_32583	282	75	44.610862
ERR1913059_32584	294	19	10.840136
ERR1913059_32585	516	25	8.126785
ERR1913059_32586	807	82	17.043892
ERR1913059_32587	393	15	6.402170
ERR1913059_32588	369	20	9.091428
ERR1913059_32589	627	36	9.630823
ERR1913059_32590	579	36	10.429234
ERR1913059_32591	1608	71	7.406291
ERR1913059_32592	537	11	3.435950
ERR1913059_32593	1491	188	21.149917
ERR1913059_32594	669	73	18.303123
ERR1913059_32595	963	96	16.721430
ERR1913059_32596	726	40	9.241699
ERR1913059_32597	1263	75	9.960620
ERR1913059_32598	777	40	8.635101
ERR1913059_32599	198	8	6.777246
ERR1913059_32600	912	41	7.540801
ERR1913059_32601	1038	32	5.171078
ERR1913059_32602	1182	41	5.818283
ERR1913059_32603	447	8	3.002002
ERR1913059_32604	618	19	5.156958
ERR1913059_32613	405	36	14.909942
ERR1913059_32614	438	41	15.701394
ERR1913059_32615	903	47	8.730489
ERR1913059_32616	963	44	7.663989
ERR1913059_32617	687	16	3.906535
ERR1913059_32618	1017	42	6.927185
ERR1913059_32619	570	27	7.945429
ERR1913059_32620	324	16	8.283301
ERR1913059_32621	747	63	14.146481
ERR1913059_32622	399	21	8.828255
ERR1913059_32623	192	9	7.862664
ERR1913059_32624	933	49	8.809330
ERR1913059_32625	894	65	12.195632
ERR1913059_32626	336	14	6.989035
ERR1913059_32627	1203	82	11.433434
ERR1913059_32628	321	23	12.018528
ERR1913059_32629	477	20	7.032991
ERR1913059_32630	1182	92	13.055659
ERR1913059_32631	282	15	8.922172
ERR1913059_32632	864	24	4.659357
ERR1913059_32633	942	28	4.985808
ERR1913059_32634	1098	99	15.123814
ERR1913059_32635	423	25	9.913525
ERR1913059_32636	591	62	17.596758
ERR1913059_32637	252	6	3.993734
ERR1913059_32638	198	5	4.235779
ERR1913059_32639	336	21	10.483553
ERR1913059_32640	459	20	7.308795
ERR1913059_32641	207	1	0.810323
ERR1913059_32642	231	14	10.165869
ERR1913059_32643	630	16	4.259983
ERR1913059_32644	1077	46	7.164248
ERR1913059_32645	1320	68	8.640989
ERR1913059_32646	927	39	7.056890
ERR1913059_32647	1269	70	9.252623
ERR1913059_32648	204	11	9.044634
ERR1913059_32649	1377	52	6.334289
ERR1913059_32650	279	17	10.220524
ERR1913059_32651	1431	55	6.446909
ERR1913059_32652	603	15	4.172558
ERR1913059_32653	1890	178	15.797438
ERR1913059_32654	246	7	4.773000
ERR1913059_32655	1893	90	7.974810
ERR1913059_32656	1083	38	5.885503
ERR1913059_32657	282	4	2.379246
ERR1913059_32658	615	30	8.182285
ERR1913059_32659	861	23	4.480775
ERR1913059_32660	1239	51	6.904422
ERR1913059_32661	1143	123	18.050421
ERR1913059_32662	327	20	10.259134
ERR1913059_32663	1029	98	15.974937
ERR1913059_32664	315	36	19.169925
ERR1913059_32665	1512	131	14.532755
ERR1913059_32666	687	58	14.161189
ERR1913059_32667	918	79	14.434870
ERR1913059_32668	1170	78	11.182456
ERR1913059_32669	90	0	0.000000
ERR1913059_32670	1029	57	9.291545
ERR1913059_32671	816	56	11.511352
ERR1913059_32672	210	6	4.792481
ERR1913059_32673	903	61	11.331060
ERR1913059_32674	1020	42	6.906811
ERR1913059_32675	1158	53	7.677075
ERR1913059_32676	2133	190	14.941397
ERR1913059_32677	1413	123	14.601296
ERR1913059_32678	618	59	16.013711
ERR1913059_32679	1233	122	16.596833
ERR1913059_32680	504	56	18.637427
ERR1913059_32681	1383	63	7.640941
ERR1913059_32682	228	17	12.506694
ERR1913059_32683	630	33	8.786216
ERR1913059_32684	915	60	10.999137
ERR1913059_32685	2214	110	8.333809
ERR1913059_32686	1152	69	10.046738
ERR1913059_32687	327	13	6.668437
ERR1913059_32688	621	25	6.752691
ERR1913059_32689	282	20	11.896230
ERR1913059_32690	663	26	6.577915
ERR1913059_32691	1035	30	4.861937
ERR1913059_32692	1101	69	10.512118
ERR1913059_32693	306	8	4.385277
ERR1913059_32694	228	12	8.828255
ERR1913059_32695	834	65	13.073015
ERR1913059_32696	321	11	5.747991
ERR1913059_32697	933	39	7.011508
ERR1913059_32698	294	18	10.269603
ERR1913059_32699	360	26	12.114327
ERR1913059_32700	1038	36	5.817463
ERR1913059_32701	738	34	7.727714
ERR1913059_32702	612	21	5.755676
ERR1913059_32703	513	11	3.596696
ERR1913059_32704	342	10	4.904586
ERR1913059_32705	585	42	12.042645
ERR1913059_32706	1209	69	9.573070
ERR1913059_32707	1341	83	10.381922
ERR1913059_32708	960	34	5.940680
ERR1913059_32709	246	10	6.818571
ERR1913059_32710	903	52	9.659264
ERR1913059_32711	1734	66	6.384447
ERR1913059_32712	273	15	9.216310
ERR1913059_32713	438	40	15.318433
ERR1913059_32714	873	92	17.676735
ERR1913059_32715	588	39	11.125403
ERR1913059_32716	213	13	10.237460
ERR1913059_32717	567	28	8.283301
ERR1913059_32718	600	8	2.236491
ERR1913059_32719	411	20	8.162377
ERR1913059_32720	468	18	6.451417
ERR1913059_32721	213	26	20.474920
ERR1913059_32722	816	16	3.288958
ERR1913059_32723	693	16	3.872712
ERR1913059_32724	246	11	7.500428
ERR1913059_32725	993	43	7.263529
ERR1913059_32726	576	66	19.219846
ERR1913059_32727	1266	78	10.334497
ERR1913059_32728	735	39	8.900322
ERR1913059_32729	411	20	8.162377
ERR1913059_32730	615	25	6.818571
ERR1913059_32731	477	20	7.032991
ERR1913059_32732	1272	32	4.219795
ERR1913059_32733	267	26	16.333925
ERR1913059_32734	1284	179	23.383874
ERR1913059_32735	1725	95	9.237681
ERR1913059_32736	576	35	10.192343
ERR1913059_32737	180	5	4.659357
ERR1913059_32738	387	17	7.368285
ERR1913059_32739	1203	37	5.158988
ERR1913059_32740	420	12	4.792481
ERR1913059_32741	753	66	14.702034
ERR1913059_32742	672	47	11.731595
ERR1913059_32743	2214	122	9.242952
ERR1913059_32744	531	27	8.528992
ERR1913059_32745	438	25	9.574021
ERR1913059_32746	177	12	11.371989
ERR1913059_32747	1221	55	7.555714
ERR1913059_32748	510	25	8.222394
ERR1913059_32749	306	15	8.222394
ERR1913059_32750	375	20	8.945965
ERR1913059_32751	168	6	5.990602
ERR1913059_32752	312	7	3.763327
ERR1913059_32753	1146	54	7.903830
ERR1913059_32754	354	25	11.845822
ERR1913059_32755	1230	148	20.182970
ERR1913059_32756	729	27	6.212476
ERR1913059_32757	339	11	5.442788
ERR1913059_32758	612	30	8.222394
