gene_id	length	counts	TPM
ERR1913073_28698	690	24	6.132230
ERR1913073_28699	798	25	5.523233
ERR1913073_28700	504	15	5.247071
ERR1913073_28701	528	25	8.347614
ERR1913073_28702	990	30	5.342473
ERR1913073_28703	1536	73	8.378917
ERR1913073_28704	216	10	8.162111
ERR1913073_28705	606	28	8.145949
ERR1913073_28706	234	7	5.273980
ERR1913073_28707	1548	71	8.086185
ERR1913073_28708	654	27	7.278506
ERR1913073_28709	1389	42	5.330934
ERR1913073_28710	1377	46	5.889523
ERR1913073_28711	387	10	4.555597
ERR1913073_28712	792	21	4.674664
ERR1913073_28713	1377	65	8.322153
ERR1913073_28714	237	4	2.975554
ERR1913073_28715	225	57	44.663072
ERR1913073_28716	336	25	13.117679
ERR1913073_28717	864	68	13.875589
ERR1913073_28718	306	30	17.284471
ERR1913073_28719	636	39	10.810947
ERR1913073_28720	243	6	4.353126
ERR1913073_28721	648	20	5.441407
ERR1913073_28722	855	35	7.217025
ERR1913073_28723	1011	52	9.067936
ERR1913073_28724	618	40	11.411107
ERR1913073_28725	675	32	8.358002
ERR1913073_28726	588	27	8.095482
ERR1913073_28727	381	6	2.776403
ERR1913073_28728	1881	111	10.403763
ERR1913073_28729	168	5	5.247071
ERR1913073_28730	1113	116	18.374650
ERR1913073_28731	177	9	8.964488
ERR1913073_28732	1146	120	18.460901
ERR1913073_28733	777	65	14.748525
ERR1913073_28734	501	13	4.574692
ERR1913073_28735	1026	51	8.763530
ERR1913073_28736	132	10	13.356182
ERR1913073_28737	2034	120	10.401274
ERR1913073_28738	1845	78	7.453401
ERR1913073_28739	768	47	10.789291
ERR1913073_28740	1125	53	8.305764
ERR1913073_28741	396	12	5.342473
ERR1913073_28742	171	7	7.217025
ERR1913073_28743	450	31	12.145221
ERR1913073_28744	708	46	11.454624
ERR1913073_28745	420	23	9.654612
ERR1913073_28746	792	62	13.801388
ERR1913073_28747	432	34	13.875589
ERR1913073_28748	873	54	10.905254
ERR1913073_28749	537	35	11.490793
ERR1913073_28750	801	66	14.526724
ERR1913073_28751	678	41	10.661306
ERR1913073_28752	633	24	6.684421
ERR1913073_28753	489	22	7.931769
ERR1913073_28754	1368	137	17.655935
ERR1913073_28755	492	39	13.975127
ERR1913073_28756	1413	139	17.343187
ERR1913073_28757	405	20	8.706252
ERR1913073_28758	1164	70	10.602330
ERR1913073_28759	963	46	8.421468
ERR1913073_28760	639	35	9.656582
ERR1913073_28761	510	39	13.481887
ERR1913073_28762	1032	81	13.837626
ERR1913073_28763	855	62	12.784444
ERR1913073_28764	1314	80	10.733735
ERR1913073_28765	426	19	7.863217
ERR1913073_28766	1146	44	6.768997
ERR1913073_28767	600	18	5.289048
ERR1913073_28768	351	10	5.022838
ERR1913073_28769	1374	49	6.287321
ERR1913073_28770	375	20	9.402752
ERR1913073_28771	771	20	4.573323
ERR1913073_28772	1185	43	6.397442
ERR1913073_28773	486	17	6.166928
ERR1913073_28774	828	25	5.323116
ERR1913073_28775	630	20	5.596876
ERR1913073_28776	849	33	6.852712
ERR1913073_28777	969	40	7.277672
ERR1913073_28778	837	130	27.382567
ERR1913073_28779	1083	193	31.418476
ERR1913073_28780	306	62	35.721240
ERR1913073_28781	408	73	31.544159
ERR1913073_28782	135	47	61.379076
ERR1913073_28783	381	65	30.077701
ERR1913073_28784	2547	86	5.952861
ERR1913073_28785	513	23	7.904360
ERR1913073_28786	258	9	6.150056
ERR1913073_28787	3330	119	6.300267
ERR1913073_28788	663	28	7.445618
ERR1913073_28789	1173	47	7.064088
ERR1913073_28790	693	14	3.561649
ERR1913073_28791	759	30	6.968443
ERR1913073_28792	645	51	13.940127
ERR1913073_28793	384	28	12.855325
ERR1913073_28794	1374	91	11.676453
ERR1913073_28795	579	30	9.134798
ERR1913073_28796	684	22	5.670519
ERR1913073_28797	297	16	9.497729
ERR1913073_28798	213	5	4.138535
ERR1913073_28799	384	19	8.723256
ERR1913073_28800	1881	96	8.997849
ERR1913073_28801	186	17	16.113587
ERR1913073_28802	372	31	14.691800
ERR1913073_28803	210	12	10.074377
ERR1913073_28804	891	37	7.321166
ERR1913073_28805	486	23	8.343491
ERR1913073_28806	327	20	10.782973
ERR1913073_28807	744	58	13.743942
ERR1913073_28808	783	48	10.807761
ERR1913073_28809	1455	137	16.600220
ERR1913073_28810	450	39	15.279472
ERR1913073_28811	1221	104	15.016680
ERR1913073_28812	312	52	29.383600
ERR1913073_28813	246	4	2.866693
ERR1913073_28814	225	2	1.567125
ERR1913073_28815	165	0	0.000000
ERR1913073_28816	492	19	6.808395
ERR1913073_28817	726	32	7.770869
ERR1913073_28818	405	14	6.094376
ERR1913073_28819	840	43	9.024963
ERR1913073_28820	1146	68	10.461177
ERR1913073_28821	279	21	13.270013
ERR1913073_28822	1680	97	10.179319
ERR1913073_28823	312	17	9.606177
ERR1913073_28824	306	20	11.522980
ERR1913073_28825	1305	73	9.862082
ERR1913073_28826	516	35	11.958442
ERR1913073_28827	1026	47	8.076194
ERR1913073_28828	639	28	7.725266
ERR1913073_28829	948	35	6.509025
ERR1913073_28830	732	37	8.911420
ERR1913073_28831	642	23	6.316101
ERR1913073_28832	240	9	6.611310
ERR1913073_28833	1263	60	8.375373
ERR1913073_28834	627	41	11.528494
ERR1913073_28835	1101	48	7.686173
ERR1913073_28836	420	16	6.716251
ERR1913073_28837	90	2	3.917813
ERR1913073_28838	1005	30	5.262734
ERR1913073_28839	1866	58	5.479900
ERR1913073_28840	918	33	6.337639
ERR1913073_28841	303	15	8.727802
ERR1913073_28842	423	11	4.584675
ERR1913073_28843	897	28	5.503283
ERR1913073_28844	192	5	4.591188
ERR1913073_28845	645	14	3.826701
ERR1913073_28846	693	23	5.851280
ERR1913073_28847	465	71	26.919169
ERR1913073_28848	147	18	21.587951
ERR1913073_28849	99	4	7.123297
ERR1913073_28850	375	32	15.044403
ERR1913073_28851	1386	200	25.440347
ERR1913073_28852	1089	126	20.398532
ERR1913073_28853	174	12	12.158731
ERR1913073_28854	372	16	7.582865
ERR1913073_28855	1092	40	6.457934
ERR1913073_28856	1272	40	5.544076
ERR1913073_28857	696	36	9.119048
ERR1913073_28858	888	50	9.926892
ERR1913073_28859	2412	156	11.402591
ERR1913073_28860	354	12	5.976325
ERR1913073_28861	666	49	12.971139
ERR1913073_28862	558	55	17.377398
ERR1913073_28863	1551	125	14.208704
ERR1913073_28864	264	17	11.352755
ERR1913073_28865	1341	89	11.700852
ERR1913073_28866	714	32	7.901472
ERR1913073_28867	576	31	9.488454
ERR1913073_28868	759	52	12.078634
ERR1913073_28869	1761	81	8.109273
ERR1913073_28870	1068	66	10.895043
ERR1913073_28871	579	34	10.352771
ERR1913073_28872	387	15	6.833395
ERR1913073_28873	765	38	8.757465
ERR1913073_28874	867	87	17.691164
ERR1913073_28875	807	97	21.191147
ERR1913073_28876	582	28	8.481864
ERR1913073_28877	2280	78	6.031371
ERR1913073_28878	561	18	5.656736
ERR1913073_28879	771	58	13.262637
ERR1913073_28880	1359	81	10.508042
ERR1913073_28881	840	73	15.321449
ERR1913073_28882	684	31	7.990277
ERR1913073_28883	390	18	8.136997
ERR1913073_28884	342	14	7.217025
ERR1913073_28885	2616	171	11.524302
ERR1913073_28886	1035	109	18.567029
ERR1913073_28887	1662	244	25.883027
ERR1913073_28888	255	66	45.631003
ERR1913073_28889	1083	183	29.790575
ERR1913073_28890	360	14	6.856173
ERR1913073_28891	279	12	7.582865
ERR1913073_28892	981	44	7.907513
ERR1913073_28893	276	14	8.942835
ERR1913073_28894	1317	83	11.110883
ERR1913073_28895	288	16	9.794533
ERR1913073_28896	207	5	4.258493
ERR1913073_28897	813	41	8.890979
ERR1913073_28898	852	44	9.104778
ERR1913073_28901	639	47	12.967410
ERR1913073_28902	486	39	14.147659
ERR1913073_28903	930	55	10.426439
ERR1913073_28904	1719	92	9.435571
ERR1913073_28905	276	22	14.053026
ERR1913073_28906	435	29	11.753440
ERR1913073_28907	372	17	8.056794
ERR1913073_28908	1791	108	10.631252
ERR1913073_28909	1719	96	9.845814
ERR1913073_28910	1005	48	8.420375
ERR1913073_28911	1254	62	8.716666
ERR1913073_28912	1008	61	10.669045
ERR1913073_28913	819	33	7.103728
ERR1913073_28914	1230	39	5.590051
ERR1913073_28915	420	15	6.296486
ERR1913073_28916	825	28	5.983570
ERR1913073_28917	369	11	5.255603
ERR1913073_28918	216	9	7.345900
ERR1913073_28919	687	137	35.157670
ERR1913073_28920	651	79	21.394511
ERR1913073_28921	333	12	6.353211
ERR1913073_28922	1662	90	9.547018
ERR1913073_28923	552	119	38.007048
ERR1913073_28924	789	140	31.282920
ERR1913073_28925	1653	312	33.276527
ERR1913073_28926	438	15	6.037726
ERR1913073_28927	549	24	7.707174
ERR1913073_28928	474	19	7.066942
ERR1913073_28929	864	43	8.774270
ERR1913073_28930	417	23	9.724069
ERR1913073_28931	270	9	5.876720
ERR1913073_28932	546	14	4.520554
ERR1913073_28933	558	18	5.687148
ERR1913073_28934	876	27	5.433953
ERR1913073_28935	765	35	8.066086
ERR1913073_28936	579	41	12.484224
ERR1913073_28937	345	19	9.709364
ERR1913073_28938	729	45	10.882815
ERR1913073_28939	633	48	13.368842
ERR1913073_28940	483	29	10.585396
ERR1913073_28941	807	61	13.326391
ERR1913073_28942	1041	55	9.314686
ERR1913073_28943	1113	39	6.177684
ERR1913073_28944	975	39	7.052064
ERR1913073_28945	957	40	7.368928
ERR1913073_28946	912	94	18.171437
ERR1913073_28947	729	114	27.569798
ERR1913073_28948	792	120	26.712364
ERR1913073_28949	540	103	33.627898
ERR1913073_28950	2121	174	14.463215
ERR1913073_28951	243	18	13.059378
ERR1913073_28952	420	87	36.519617
ERR1913073_28953	210	13	10.913909
ERR1913073_28954	588	25	7.495816
ERR1913073_28955	699	101	25.474194
ERR1913073_28956	393	92	41.271622
ERR1913073_28957	1071	185	30.453591
ERR1913073_28958	1443	236	28.833803
ERR1913073_28959	1947	121	10.956597
ERR1913073_28960	1374	93	11.933078
ERR1913073_28961	582	24	7.270169
ERR1913073_28962	417	23	9.724069
ERR1913073_28963	981	62	11.142405
ERR1913073_28964	810	47	10.229846
ERR1913073_28965	858	48	9.863027
ERR1913073_28966	1167	420	63.450448
ERR1913073_28967	921	356	68.146982
ERR1913073_28968	1185	440	65.462198
ERR1913073_28969	258	51	34.850317
ERR1913073_28970	243	54	39.178134
ERR1913073_28971	1323	258	34.380811
ERR1913073_28972	717	108	26.555890
ERR1913073_28973	177	34	33.865844
ERR1913073_28974	279	39	24.644310
ERR1913073_28975	318	41	22.730710
ERR1913073_28976	1077	97	15.878603
ERR1913073_28977	516	30	10.250093
ERR1913073_28978	822	28	6.005407
ERR1913073_28979	639	24	6.621656
ERR1913073_28980	357	23	11.358366
ERR1913073_28981	537	29	9.520943
ERR1913073_28982	1113	47	7.444901
ERR1913073_28983	288	16	9.794533
ERR1913073_28984	282	13	8.127379
ERR1913073_28985	696	25	6.332672
ERR1913073_28986	354	12	5.976325
ERR1913073_28987	1377	90	11.522980
ERR1913073_28988	1377	61	7.810020
ERR1913073_28989	1140	45	6.959274
ERR1913073_28990	909	51	9.891509
ERR1913073_28991	327	39	21.026797
ERR1913073_28992	1479	174	20.741365
ERR1913073_28993	1707	244	25.200698
ERR1913073_28994	363	58	28.169402
ERR1913073_28995	327	23	12.400418
ERR1913073_28996	702	50	12.557094
ERR1913073_28997	837	43	9.057310
ERR1913073_28998	840	60	12.592972
ERR1913073_28999	786	56	12.560928
ERR1913073_29000	495	26	9.260286
ERR1913073_29001	672	81	21.250639
ERR1913073_29002	900	101	19.784958
ERR1913073_29003	678	73	18.982326
ERR1913073_29004	480	34	12.488030
ERR1913073_29005	1344	85	11.150027
ERR1913073_29006	294	11	6.596318
ERR1913073_29007	597	24	7.087502
ERR1913073_29008	336	12	6.296486
ERR1913073_29009	219	6	4.830181
ERR1913073_29010	603	33	9.648346
ERR1913073_29011	549	29	9.312835
ERR1913073_29012	471	23	8.609208
ERR1913073_29013	261	25	16.887127
ERR1913073_29014	489	23	8.292304
ERR1913073_29015	387	10	4.555597
ERR1913073_29016	765	67	15.440794
ERR1913073_29017	1209	221	32.227174
ERR1913073_29018	1377	162	20.741365
ERR1913073_29019	1008	154	26.934967
ERR1913073_29020	129	4	5.466716
ERR1913073_29021	468	16	6.027405
ERR1913073_29022	951	40	7.415420
ERR1913073_29023	918	29	5.569441
ERR1913073_29024	690	20	5.110191
ERR1913073_29025	162	6	6.529689
ERR1913073_29026	333	22	11.647553
ERR1913073_29027	954	72	13.305781
ERR1913073_29028	573	35	10.768859
ERR1913073_29029	669	42	11.068262
ERR1913073_29030	429	14	5.753432
ERR1913073_29031	603	35	10.233095
ERR1913073_29032	3930	162	7.267394
ERR1913073_29033	573	34	10.461177
ERR1913073_29034	573	34	10.461177
ERR1913073_29035	276	28	17.885670
ERR1913073_29036	375	43	20.215917
ERR1913073_29037	753	43	10.067688
ERR1913073_29038	879	53	10.630244
ERR1913073_29039	657	29	7.781958
ERR1913073_29040	747	50	11.800643
ERR1913073_29041	1281	72	9.909224
ERR1913073_29042	1521	79	9.157019
ERR1913073_29043	1473	64	7.660083
ERR1913073_29044	372	21	9.952510
ERR1913073_29045	792	54	12.020564
ERR1913073_29046	450	38	14.887691
ERR1913073_29047	777	58	13.160223
ERR1913073_29048	1017	75	13.001593
ERR1913073_29049	1188	49	7.271699
ERR1913073_29050	471	31	11.603715
ERR1913073_29051	1032	52	8.883414
ERR1913073_29052	1086	51	8.279357
ERR1913073_29053	948	34	6.323053
ERR1913073_29054	909	33	6.400388
ERR1913073_29055	1488	72	8.530723
ERR1913073_29056	567	27	8.395314
ERR1913073_29057	4044	401	17.481934
ERR1913073_29058	1008	63	11.018850
ERR1913073_29059	1020	77	13.309042
ERR1913073_29060	858	53	10.890425
ERR1913073_29061	618	31	8.843608
ERR1913073_29062	762	31	7.172375
ERR1913073_29063	693	28	7.123297
ERR1913073_29064	1626	90	9.758391
ERR1913073_29065	852	78	16.140287
ERR1913073_29066	1092	105	16.952077
ERR1913073_29067	210	41	34.420789
ERR1913073_29068	591	35	10.440873
ERR1913073_29069	903	54	10.542953
ERR1913073_29070	738	51	12.183444
ERR1913073_29071	699	43	10.845449
ERR1913073_29072	939	42	7.885695
ERR1913073_29073	684	48	12.372042
ERR1913073_29074	1509	91	10.631839
ERR1913073_29075	1392	87	11.018850
ERR1913073_29076	1104	53	8.463754
ERR1913073_29077	621	48	13.627177
ERR1913073_29078	261	12	8.105821
ERR1913073_29080	1011	57	9.939853
ERR1913073_29081	1170	38	5.726035
ERR1913073_29082	252	41	28.683991
ERR1913073_29083	1365	300	38.747605
ERR1913073_29084	720	182	44.565127
ERR1913073_29085	927	241	45.834613
ERR1913073_29086	1458	215	25.997836
ERR1913073_29087	1260	154	21.547974
ERR1913073_29088	1083	131	21.325494
ERR1913073_29089	1434	81	9.958459
ERR1913073_29091	549	36	11.560761
ERR1913073_29092	633	91	25.345096
ERR1913073_29093	216	28	22.853911
ERR1913073_29094	222	37	29.383600
ERR1913073_29095	93	4	7.582865
ERR1913073_29096	729	155	37.485251
ERR1913073_29097	246	66	47.300430
ERR1913073_29098	132	23	30.719218
ERR1913073_29099	897	176	34.592065
ERR1913073_29100	414	37	15.756423
ERR1913073_29101	441	27	10.793976
ERR1913073_29102	807	62	13.544857
ERR1913073_29103	1578	113	12.624893
ERR1913073_29104	2991	235	13.851848
ERR1913073_29105	303	18	10.473362
ERR1913073_29106	354	7	3.486190
ERR1913073_29107	198	18	16.027418
ERR1913073_29108	1869	140	13.206112
ERR1913073_29109	129	7	9.566754
ERR1913073_29110	417	28	11.837997
ERR1913073_29111	582	31	9.390635
ERR1913073_29112	180	4	3.917813
ERR1913073_29113	855	37	7.629426
ERR1913073_29114	1332	92	12.176987
ERR1913073_29115	165	13	13.890429
ERR1913073_29116	1014	50	8.693373
ERR1913073_29117	882	41	8.195426
ERR1913073_29118	762	31	7.172375
ERR1913073_29119	1269	62	8.613632
ERR1913073_29120	1011	198	34.527910
ERR1913073_29121	888	195	38.714879
ERR1913073_29122	417	94	39.741848
ERR1913073_29123	663	151	40.153155
ERR1913073_29124	204	8	6.913788
ERR1913073_29125	942	34	6.363327
ERR1913073_29126	2121	98	8.145949
ERR1913073_29127	363	26	12.627663
ERR1913073_29128	204	4	3.456894
ERR1913073_29129	399	7	3.093011
ERR1913073_29130	531	19	6.308344
ERR1913073_29131	657	23	6.171898
ERR1913073_29132	324	14	7.617970
ERR1913073_29133	411	14	6.005407
ERR1913073_29134	309	5	2.852777
ERR1913073_29135	660	22	5.876720
ERR1913073_29136	2070	127	10.816572
ERR1913073_29137	267	9	5.942751
ERR1913073_29138	267	13	8.583973
ERR1913073_29139	948	52	9.670552
ERR1913073_29140	1191	50	7.401411
ERR1913073_29141	1149	45	6.904762
ERR1913073_29142	114	7	10.825537
ERR1913073_29143	570	12	3.711613
ERR1913073_29144	360	3	1.469180
ERR1913073_29145	240	5	3.672950
ERR1913073_29146	285	4	2.474408
ERR1913073_29147	627	28	7.873118
ERR1913073_29148	543	24	7.792336
ERR1913073_29149	291	5	3.029237
ERR1913073_29150	720	12	2.938360
ERR1913073_29151	162	4	4.353126
ERR1913073_29152	1698	65	6.748883
ERR1913073_29153	837	24	5.055243
ERR1913073_29154	897	41	8.058379
ERR1913073_29155	462	26	9.921735
ERR1913073_29156	2601	185	12.539714
ERR1913073_29157	396	35	15.582212
ERR1913073_29158	897	64	12.578933
ERR1913073_29159	228	13	10.052284
ERR1913073_29160	312	28	15.821939
ERR1913073_29161	1326	78	10.370682
ERR1913073_29162	171	14	14.434049
ERR1913073_29163	234	12	9.041108
ERR1913073_29164	1035	49	8.346646
ERR1913073_29165	585	22	6.630146
ERR1913073_29166	1356	73	9.491163
ERR1913073_29167	690	25	6.387739
ERR1913073_29168	390	30	13.561662
ERR1913073_29169	543	32	10.389781
ERR1913073_29170	366	15	7.225475
ERR1913073_29171	480	26	9.549670
ERR1913073_29172	795	49	10.866388
ERR1913073_29173	708	38	9.462515
ERR1913073_29174	1263	71	9.910858
ERR1913073_29176	681	49	12.685431
ERR1913073_29177	489	17	6.129095
ERR1913073_29178	234	11	8.287682
ERR1913073_29179	924	115	21.942299
ERR1913073_29180	555	65	20.647935
ERR1913073_29181	342	118	60.829208
ERR1913073_29182	645	71	19.406843
ERR1913073_29183	1059	120	19.977519
ERR1913073_29184	519	31	10.530539
ERR1913073_29185	1068	61	10.069661
ERR1913073_29186	1461	70	8.447031
ERR1913073_29187	603	29	8.478850
ERR1913073_29188	975	51	9.221930
ERR1913073_29189	708	29	7.221393
ERR1913073_29190	1434	221	27.170609
ERR1913073_29191	687	45	11.548140
ERR1913073_29192	246	7	5.016712
ERR1913073_29193	258	5	3.416698
ERR1913073_29194	1122	60	9.427893
ERR1913073_29195	216	7	5.713478
ERR1913073_29196	1107	79	12.581596
ERR1913073_29197	285	38	23.506880
ERR1913073_29198	321	11	6.041488
ERR1913073_29199	825	60	12.821935
ERR1913073_29200	228	11	8.505779
ERR1913073_29201	504	25	8.745119
ERR1913073_29202	192	13	11.937088
ERR1913073_29203	795	63	13.971070
ERR1913073_29204	1110	102	16.200688
ERR1913073_29205	798	81	17.895275
ERR1913073_29206	813	70	15.179720
ERR1913073_29207	1275	74	10.232407
ERR1913073_29208	900	54	10.578096
ERR1913073_29209	486	11	3.990365
ERR1913073_29210	753	21	4.916778
ERR1913073_29211	1005	53	9.297497
ERR1913073_29212	363	12	5.828152
ERR1913073_29213	492	31	11.108434
ERR1913073_29214	579	30	9.134798
ERR1913073_29215	312	13	7.345900
ERR1913073_29216	579	31	9.439291
ERR1913073_29217	384	11	5.050306
ERR1913073_29218	579	24	7.307838
ERR1913073_29219	753	31	7.258100
ERR1913073_29220	1302	48	6.499598
ERR1913073_29221	1206	35	5.116547
ERR1913073_29222	1371	51	6.558265
ERR1913073_29223	486	11	3.990365
ERR1913073_29224	1206	42	6.139857
ERR1913073_29225	495	19	6.767132
ERR1913073_29226	1344	129	16.921806
ERR1913073_29227	864	98	19.997172
ERR1913073_29228	840	104	21.827817
ERR1913073_29229	423	35	14.587603
ERR1913073_29230	591	36	10.739184
ERR1913073_29231	1023	51	8.789229
ERR1913073_29232	261	22	14.860671
ERR1913073_29233	873	64	12.924745
ERR1913073_29234	309	37	21.110548
ERR1913073_29235	312	11	6.215762
ERR1913073_29236	180	7	6.856173
ERR1913073_29237	615	41	11.753440
ERR1913073_29238	321	31	17.026011
ERR1913073_29239	1938	97	8.824177
ERR1913073_29240	615	50	14.333464
ERR1913073_29241	390	27	12.205495
ERR1913073_29242	1080	75	12.243167
ERR1913073_29243	1212	85	12.364386
ERR1913073_29244	1521	84	9.736578
ERR1913073_29245	2379	106	7.855389
ERR1913073_29246	630	28	7.835627
ERR1913073_29247	189	10	9.328127
ERR1913073_29248	714	27	6.666867
ERR1913073_29249	306	6	3.456894
ERR1913073_29250	1491	61	7.212876
ERR1913073_29251	2778	96	6.092496
ERR1913073_29252	312	17	9.606177
ERR1913073_29253	636	26	7.207298
ERR1913073_29254	174	45	45.595242
ERR1913073_29255	312	33	18.647285
ERR1913073_29256	426	49	20.278823
ERR1913073_29257	345	36	18.396689
ERR1913073_29258	1356	123	15.991959
ERR1913073_29259	291	28	16.963728
ERR1913073_29260	195	40	36.164431
ERR1913073_29261	999	50	8.823904
ERR1913073_29262	558	21	6.635007
ERR1913073_29263	546	17	5.489244
ERR1913073_29264	318	16	8.870521
ERR1913073_29265	525	21	7.052064
ERR1913073_29266	519	30	10.190844
ERR1913073_29267	345	20	10.220383
ERR1913073_29268	840	40	8.395314
ERR1913073_29269	786	34	7.626278
ERR1913073_29270	1080	35	5.713478
ERR1913073_29271	594	28	8.310513
ERR1913073_29272	393	22	9.869301
ERR1913073_29273	1974	80	7.144948
ERR1913073_29274	870	51	10.334921
ERR1913073_29275	999	46	8.117992
ERR1913073_29276	1812	128	12.453976
ERR1913073_29277	1080	49	7.998869
ERR1913073_29278	351	19	9.543392
ERR1913073_29279	981	47	8.446662
ERR1913073_29280	885	43	8.566067
ERR1913073_29281	831	35	7.425459
ERR1913073_29282	777	30	6.807012
ERR1913073_29283	666	21	5.559060
ERR1913073_29284	534	24	7.923667
ERR1913073_29285	1008	42	7.345900
ERR1913073_29286	360	15	7.345900
ERR1913073_29287	135	7	9.141565
ERR1913073_29288	1773	114	11.335805
ERR1913073_29289	1758	88	8.825109
ERR1913073_29290	1110	89	14.135894
ERR1913073_29291	888	44	8.735665
ERR1913073_29292	489	45	16.224074
ERR1913073_29293	531	47	15.604850
ERR1913073_29294	1959	101	9.089567
ERR1913073_29295	387	15	6.833395
ERR1913073_29296	984	73	13.079285
ERR1913073_29297	573	19	5.845952
ERR1913073_29298	1368	89	11.469914
ERR1913073_29299	723	39	9.510045
ERR1913073_29300	1314	63	8.452817
ERR1913073_29301	801	82	18.048354
ERR1913073_29302	546	38	12.270075
ERR1913073_29303	2457	340	24.396640
ERR1913073_29304	171	7	7.217025
ERR1913073_29305	666	28	7.412079
ERR1913073_29306	1902	88	8.156962
ERR1913073_29307	978	60	10.816049
ERR1913073_29308	360	31	15.181527
ERR1913073_29309	1821	83	8.035713
ERR1913073_29310	1167	32	4.834320
ERR1913073_29311	1137	90	13.955272
ERR1913073_29312	597	51	15.060941
ERR1913073_29313	609	46	13.316706
ERR1913073_29314	603	38	11.110217
ERR1913073_29315	819	58	12.485339
ERR1913073_29316	1254	92	12.934408
ERR1913073_29317	1203	65	9.525855
ERR1913073_29318	780	31	7.006859
ERR1913073_29319	570	54	16.702257
ERR1913073_29320	1497	69	8.126126
ERR1913073_29321	1077	41	6.711574
ERR1913073_29322	216	15	12.243167
ERR1913073_29323	477	17	6.283286
ERR1913073_29324	417	18	7.610141
ERR1913073_29325	900	51	9.990424
ERR1913073_29326	468	43	16.198651
ERR1913073_29327	876	44	8.855332
ERR1913073_29328	417	18	7.610141
ERR1913073_29329	501	14	4.926592
ERR1913073_29330	798	51	11.267396
ERR1913073_29331	876	51	10.264134
ERR1913073_29332	252	17	11.893362
ERR1913073_29333	711	70	17.357401
ERR1913073_29334	885	62	12.351073
ERR1913073_29335	1350	51	6.660283
ERR1913073_29336	1038	33	5.604964
ERR1913073_29337	522	27	9.119048
ERR1913073_29338	1218	141	20.409299
ERR1913073_29339	2538	285	19.797461
ERR1913073_29340	915	42	8.092533
ERR1913073_29341	741	51	12.134118
ERR1913073_29342	252	10	6.996095
ERR1913073_29343	1317	64	8.567428
ERR1913073_29344	309	19	10.840552
ERR1913073_29345	264	13	8.681518
ERR1913073_29346	1719	87	8.922769
ERR1913073_29347	510	15	5.185341
ERR1913073_29348	204	14	12.099130
ERR1913073_29349	693	35	8.904121
ERR1913073_29350	261	12	8.105821
ERR1913073_29351	1620	86	9.359221
ERR1913073_29352	1872	150	14.126731
ERR1913073_29353	657	19	5.098524
ERR1913073_29354	648	26	7.073830
ERR1913073_29355	339	15	7.800956
ERR1913073_29356	312	20	11.301385
ERR1913073_29357	753	45	10.535952
ERR1913073_29358	144	0	0.000000
ERR1913073_29359	213	5	4.138535
ERR1913073_29360	282	5	3.125915
ERR1913073_29361	180	6	5.876720
ERR1913073_29362	162	16	17.412504
ERR1913073_29363	450	14	5.484939
ERR1913073_29364	471	13	4.866074
ERR1913073_29365	2655	201	13.347127
ERR1913073_29366	417	31	13.106354
ERR1913073_29367	423	30	12.503660
ERR1913073_29368	720	28	6.856173
ERR1913073_29369	1041	42	7.113033
ERR1913073_29370	588	31	9.294812
ERR1913073_29371	237	15	11.158329
ERR1913073_29372	1095	60	9.660362
ERR1913073_29373	177	4	3.984217
ERR1913073_29374	1233	52	7.435266
ERR1913073_29375	711	32	7.934812
ERR1913073_29376	1224	152	21.893663
ERR1913073_29377	1491	163	19.273750
ERR1913073_29378	1017	124	21.495967
ERR1913073_29379	816	43	9.290403
ERR1913073_29380	672	28	7.345900
ERR1913073_29381	780	58	13.109606
ERR1913073_29382	1554	107	12.139171
ERR1913073_29383	621	47	13.343277
ERR1913073_29384	1176	87	13.042721
ERR1913073_29385	1287	100	13.698648
ERR1913073_29386	294	8	4.797322
ERR1913073_29387	831	30	6.364679
ERR1913073_29388	636	13	3.603649
ERR1913073_29389	492	13	4.658376
ERR1913073_29390	237	7	5.207220
ERR1913073_29391	213	7	5.793949
ERR1913073_29392	429	24	9.863027
ERR1913073_29393	1083	57	9.279032
ERR1913073_29394	741	50	11.896194
ERR1913073_29395	579	48	14.615677
ERR1913073_29396	3207	193	10.609981
ERR1913073_29397	495	25	8.904121
ERR1913073_29398	786	48	10.766510
ERR1913073_29399	1356	53	6.890844
ERR1913073_29400	942	49	9.170678
ERR1913073_29401	597	80	23.625005
ERR1913073_29402	222	19	15.088876
ERR1913073_29403	216	39	31.832234
ERR1913073_29404	996	71	12.567684
ERR1913073_29405	843	41	8.574574
ERR1913073_29406	768	31	7.116341
ERR1913073_29407	363	12	5.828152
ERR1913073_29408	855	33	6.804623
ERR1913073_29409	843	40	8.365438
ERR1913073_29410	816	44	9.506459
ERR1913073_29411	1995	129	11.399953
ERR1913073_29412	573	43	13.230312
ERR1913073_29413	1263	171	23.869813
ERR1913073_29414	1575	247	27.648569
ERR1913073_29415	243	40	29.020840
ERR1913073_29416	315	39	21.827817
ERR1913073_29417	240	13	9.549670
ERR1913073_29418	108	11	17.956645
ERR1913073_29419	393	40	17.944183
ERR1913073_29420	1062	98	16.268886
ERR1913073_29421	1128	71	11.096998
ERR1913073_29422	300	7	4.113704
ERR1913073_29423	3624	200	9.729669
ERR1913073_29424	180	1	0.979453
ERR1913073_29425	990	35	6.232885
ERR1913073_29426	1005	45	7.894102
ERR1913073_29427	1215	53	7.690523
